"Date","Equity_heavy","Balanced","Defensive"
2015-07-21,-0.00319682327339626,-0.00206472052440815,-0.00101557474406318
2015-07-22,-0.00185288038929251,-0.00194055184858463,-0.0016667159517757
2015-07-23,-0.0045439520597654,-0.00291494416169144,-0.0014004575619561
2015-07-24,-0.00722537154356989,-0.00250526463770718,0.000199967536728801
2015-07-27,-0.00478807742098958,-0.00324441391100869,-0.00181735478573227
2015-07-28,0.00969623901001673,0.00581629934222308,0.00301206560600568
2015-07-29,0.00550453786340126,0.00344243327317922,0.00192542471398371
2015-07-30,-0.000552361273234226,-0.00173686802796921,-0.00204188498202655
2015-07-31,4.60121827532611e-06,0.00228822836421811,0.00378709819805389
2015-08-03,-0.00318485017685043,-0.00290211266819382,-0.00216570407558101
2015-08-04,-0.0018775227951808,-0.00176243393049472,-0.00204449816642216
2015-08-05,0.00188557454925614,-0.000229551982553338,-0.00165081652359789
2015-08-06,-0.00575750869121738,-0.00211181848927539,0.000272470112367007
2015-08-07,-0.000890684145314078,0.000653165447084605,0.00175595526845075
2015-08-10,0.0106884954241247,0.00782218136027339,0.00519334894455085
2015-08-11,-0.00604734913256067,-0.00158341131775986,0.00146741166846232
2015-08-12,0.0023233153872878,0.00401094575878028,0.00441618004870049
2015-08-13,-0.00208413519151106,-0.00334358505413865,-0.00390149959930783
2015-08-14,0.00280126489413705,0.00153935734008931,0.00065106348331999
2015-08-17,0.00491002217890713,0.00389531400077414,0.00317720678886455
2015-08-18,-0.00249541051219339,-0.00189399265894749,-0.00156354460657104
2015-08-19,-0.00436845507554931,0.00093718420957527,0.00410785414335182
2015-08-20,-0.0146931794273136,-0.00541017347932228,4.35149555868455e-05
2015-08-21,-0.0230557957309642,-0.0124864670751661,-0.00555210882421908
2015-08-24,-0.0340581171332851,-0.0219850684067366,-0.0135827944527304
2015-08-25,-0.0112010434710977,-0.0103506760857538,-0.00943762611704811
2015-08-26,0.0287348251336237,0.0142460777414452,0.00496170319492163
2015-08-27,0.0197873333277017,0.0123658941529018,0.00736222027423941
2015-08-28,0.000959331646086948,0.00232302754479724,0.00279135037909204
2015-08-31,-0.00652186786717585,-0.00418584755622473,-0.00276814683341837
2015-09-01,-0.0230797054738837,-0.0129279264572468,-0.00611010124739666
2015-09-02,0.0143817381978049,0.0074830205746143,0.00301352151556052
2015-09-03,9.94026783103341e-05,-0.000826119450440282,-0.000961894156706721
2015-09-04,-0.0121245314642112,-0.00760616725854985,-0.00427692698747031
2015-09-08,0.0196934970192026,0.0115370111582257,0.00586573228534029
2015-09-09,-0.0119526795905979,-0.00982402148042454,-0.0077397596591951
2015-09-10,0.00436394154707386,0.0027468391048098,0.00143837747857585
2015-09-11,0.00369199675247763,0.00241364031773425,0.00179650709211804
2015-09-14,-0.00281816361940197,-0.00147951509559008,-0.000568442329645503
2015-09-15,0.00891112724415852,0.00352824244009981,-0.000303409410705515
2015-09-16,0.00823607702746649,0.0075908462819365,0.0064807976284219
2015-09-17,5.8670489897831e-05,0.00351806491169127,0.00572762681535465
2015-09-18,-0.0118668812931623,-0.00515445983081415,-0.000814156318981498
2015-09-21,0.00294226924742626,-0.000395540631984548,-0.00259394904021603
2015-09-22,-0.010568240430688,-0.00695132715554057,-0.00395052831297757
2015-09-23,-0.000991866062350318,-8.1959805409285e-05,0.000269175315055027
2015-09-24,-0.000645737564569913,0.00380981397926517,0.00580617911693798
2015-09-25,-0.00108400818741448,-0.0023213964207851,-0.00296925232456403
2015-09-28,-0.0207726856596898,-0.0142861507106727,-0.00904349773376378
2015-09-29,0.000406632747759572,0.000138705540963763,0.000335127827306814
2015-09-30,0.0139077850338966,0.00678232613258885,0.00255990795595089
2015-10-01,0.00204369957817645,0.00119540608424756,0.000729687377991261
2015-10-02,0.0145500100782856,0.013968517030168,0.0127633036677863
2015-10-05,0.0134800014664111,0.00700804922128143,0.00251741511081672
2015-10-06,-0.00153489798756092,0.00130242996716162,0.0027949946941649
2015-10-07,0.00615690733564328,0.00310605827364582,0.00101993312063756
2015-10-08,0.00645076869733884,0.0025869093250426,0.000136198371796492
2015-10-09,0.0021182913201921,0.00440084718293327,0.00515793867285411
2015-10-12,0.0014865853453776,0.00230147292569838,0.00281383670226392
2015-10-13,-0.00445470894028656,-0.00168387117746949,-3.734511191007e-05
2015-10-14,-0.00154519372924446,0.00332807282744974,0.00597868782012653
2015-10-15,0.0114857859041365,0.00568252860749022,0.00187163263520829
2015-10-16,0.00284784299297734,0.000299748419019723,-0.00108753384362286
2015-10-19,-7.06482015218949e-05,-0.000914350532404741,-0.00129105485139823
2015-10-20,-0.00073175089045245,8.85816230993849e-05,0.00014722881081162
2015-10-21,-0.00550561873036688,-0.00445957953894671,-0.00314676288037966
2015-10-22,0.0135806940914144,0.008611897250268,0.00536822435005128
2015-10-23,0.00803525889423628,0.00364490219033635,0.000520877712528654
2015-10-26,-0.00176859559545458,-0.000734564849013821,0.00011645095014328
2015-10-27,-0.00107096160972928,0.000221000609548438,0.00109537975585042
2015-10-28,0.00777549443400925,0.00237670278774738,-0.00107874468243448
2015-10-29,-0.00203050027360883,-0.00421451820280994,-0.00549913574015767
2015-10-30,-0.00363410193074689,-0.00262050281324544,-0.00165509627353363
2015-11-02,0.00852822869109054,0.00357350173362449,0.000451507189345246
2015-11-03,0.000573969697110984,-0.00291390499925182,-0.00462922303277213
2015-11-04,-0.00347423808572361,-0.00413580403581229,-0.00415658572932246
2015-11-05,-0.00117611342470087,-0.00144255398304649,-0.00149743256635203
2015-11-06,-0.00255509707098768,-0.00560274216718024,-0.00724493861214852
2015-11-09,-0.00734807621337566,-0.00437246048001455,-0.00261821412404352
2015-11-10,0.00182507211658187,0.00110199175822457,0.000820353104273732
2015-11-11,-0.00352856002899613,-0.00292414714319389,-0.00237692892081425
2015-11-12,-0.0110917407722963,-0.00678949950666609,-0.00390250742480529
2015-11-13,-0.00888244046663716,-0.0053635753014796,-0.00268829539160049
2015-11-16,0.0124428048495673,0.00829657733382587,0.00552620042497196
2015-11-17,-0.0019330342365692,-0.00373817413333586,-0.00429528090845185
2015-11-18,0.0127334869554268,0.00803473021635347,0.00483462658876855
2015-11-19,0.000630777111514512,0.00287012104266998,0.00392006335018223
2015-11-20,0.0023296084890097,0.000357656498315787,-0.000796026805295714
2015-11-23,-0.00159060042805356,-0.00225600058235725,-0.00223098462683268
2015-11-24,0.0018309135674629,0.00256790211300778,0.00277387752014058
2015-11-25,-0.00052454697247033,-0.00109615077193503,-0.00121580805535736
2015-11-27,-0.000160073441185006,-0.0021202118792531,-0.00278473398566913
2015-11-30,-0.00262213804454612,-0.000327595353810161,0.000890037433143109
2015-12-01,0.00851354322365816,0.00698046124768853,0.00604772024358848
2015-12-02,-0.00999943325584767,-0.00969117827027693,-0.00884886438412941
2015-12-03,-0.0111913389574715,-0.00697386075496527,-0.00521934892645978
2015-12-04,0.0181937688778373,0.0162291725772133,0.0139940197461754
2015-12-07,-0.00582341209082864,-0.00547025639092836,-0.00442515969756745
2015-12-08,-0.00515317528585886,-0.00280431781953971,-0.00129294563871936
2015-12-09,-0.00626780118926624,-0.00399950773019853,-0.00231474005729668
2015-12-10,0.00176092924069606,0.00053064207713893,-0.000353851472490675
2015-12-11,-0.0141578851908757,-0.00632263303991927,-0.000971592239823087
2015-12-14,0.00202325979131699,-0.00252093782341296,-0.00527967704600773
2015-12-15,0.00787871084261143,0.00395010965820259,0.00133654248801509
2015-12-16,0.0126529178819101,0.00968399942063257,0.00696671337387883
2015-12-17,-0.0139638814903996,-0.0120520261163269,-0.00947423489433452
2015-12-18,-0.0123610492254629,-0.0041806777752919,0.000685891436224846
2015-12-21,0.00773378367434044,0.00696130252138684,0.00592588918853824
2015-12-22,0.00645417506958309,0.0025239820480337,2.47297336243046e-05
2015-12-23,0.00938814995672016,0.00489561646474966,0.00193377233844196
2015-12-24,-0.000413437826391091,0.00144168072164769,0.00240848357496072
2015-12-28,-0.00256592814162694,-0.00298752246353021,-0.00288068299551332
2015-12-29,0.00794049000833404,0.00384372097410161,0.000882564849840781
2015-12-30,-0.00639535740905879,-0.00535698597769885,-0.00426416682762482
2015-12-31,-0.00784975665310706,-0.00461884376297585,-0.0024277415869244
2016-01-04,-0.00934766774625026,-0.00240045680043111,0.00173941722838785
2016-01-05,0.0016066246264902,0.00147958435667747,0.0012398206017304
2016-01-06,-0.0080433973147333,-0.00118745779576675,0.00296300312204241
2016-01-07,-0.0175638558485929,-0.00792186163900336,-0.0020930235681756
2016-01-08,-0.00897142270698187,-0.00596373967870293,-0.00361094031382528
2016-01-11,-0.000414777900048235,-0.00252198513757704,-0.00364070970655697
2016-01-12,0.00639826263862911,0.00389281329810545,0.00270023391636315
2016-01-13,-0.0190718047152441,-0.0102682016406752,-0.00444808437458926
2016-01-14,0.0113058782384794,0.00363927039929764,-0.00076226145099311
2016-01-15,-0.015678836257526,-0.00699787545667964,-0.00149246049312893
2016-01-19,0.00083918828480207,0.000101308095307116,-0.000407382782319689
2016-01-20,-0.00842399962038101,-0.00183714202438347,0.00213139686238688
2016-01-21,0.00434641644978697,0.00246294453743456,0.00102579929382744
2016-01-22,0.0157256520476952,0.00854136312500488,0.0038730889909269
2016-01-25,-0.0107307721030807,-0.00415240406144046,-0.000114244271984313
2016-01-26,0.0121290205605172,0.00985784421557799,0.00781033399864374
2016-01-27,-0.00826013425214926,-0.00432491823480564,-0.00185088612156553
2016-01-28,0.00322883871274764,0.000257936985410267,-0.00112413933678757
2016-01-29,0.0204211719045524,0.0144868705195606,0.0106054781564297
2016-02-01,0.000508887633391535,0.00181444677121316,0.00205533366121851
2016-02-02,-0.0136722770630999,-0.00714746119648654,-0.0024618744441071
2016-02-03,0.00575959017100332,0.00540640769239181,0.00457954654746737
2016-02-04,0.00270069915742288,0.00439912446364281,0.00504615362492432
2016-02-05,-0.0135298624837077,-0.00524914515950889,-0.00045616969658474
2016-02-08,-0.00867728151770129,-0.00150170459445582,0.00298339725719552
2016-02-09,-0.000158350128280882,-0.00047663692354452,-0.000569913857776015
2016-02-10,0.000382733964867876,0.00225128754592219,0.00325876242239906
2016-02-11,-0.00592763179116926,0.00469267668585041,0.00999333149819667
2016-02-12,0.0151428491926505,0.00693161915919887,0.00137002568378072
2016-02-16,0.0101711428132409,0.000110380156300256,-0.00522942807555409
2016-02-17,0.0134412541544997,0.00910155464677794,0.0057766594256098
2016-02-18,-0.000379394467469858,0.00519488441591887,0.00792628565788573
2016-02-19,-0.000975391404941794,-0.0017350302909355,-0.0019413467048388
2016-02-22,0.0097065027203578,0.00254701064192306,-0.00138701516363172
2016-02-23,-0.00840655203400705,-0.00207175937782998,0.00150209043834787
2016-02-24,0.00399328554864364,0.00311962947709593,0.00237083849361248
2016-02-25,0.0102518038894691,0.0074610510742631,0.0056179478842481
2016-02-26,-0.00301505211044888,-0.00408507763615584,-0.00469836902038211
2016-02-29,-0.00480453083234063,-0.000247565608716365,0.00221868589106724
2016-03-01,0.0172905504055406,0.00796615225995486,0.00172574887316266
2016-03-02,0.00419312038184473,0.00374422491796819,0.00297187218866592
2016-03-03,0.00498213354745407,0.00657560106859712,0.00683371420201891
2016-03-04,0.00210746463152209,0.00038848991705673,-0.000847762039238175
2016-03-07,0.000934885562076071,0.00113950183922487,0.000926206777446414
2016-03-08,-0.00861814073432019,-0.00516835018801674,-0.00234808671093941
2016-03-09,0.00272974687174365,-0.00058502520296863,-0.00257651286861197
2016-03-10,0.00189019674947904,0.00352160815350862,0.00362766035920086
2016-03-11,0.0109042368143229,0.00305525453833762,-0.00145987697617769
2016-03-14,-0.00224177674426281,-0.00368087575634292,-0.00395853754991515
2016-03-15,-0.00124559858600227,-0.000669911195036204,-0.000333515020077712
2016-03-16,0.00738491031308961,0.00978143730382246,0.0105271198253713
2016-03-17,0.00480381803043582,0.00249345996201555,0.00119896465256908
2016-03-18,0.00304299195072515,0.00171325072780726,0.00105115570010968
2016-03-21,0.000150394986693467,-0.00175229266516103,-0.00281192306680329
2016-03-22,-0.000346489600060274,-6.05293894244695e-05,-0.00012249741579491
2016-03-23,-0.00708299746515182,-0.00780823085939646,-0.00693040529789372
2016-03-24,-0.000695330627700551,-0.0010736025477141,-0.00125607382250242
2016-03-28,0.000851223534968804,0.00124194194550059,0.00145963936391966
2016-03-29,0.00992941523567421,0.0109481758520573,0.0110394703170884
2016-03-30,0.00197598243589027,-0.00164131736416481,-0.00342208551284578
2016-03-31,-0.00111638369842666,0.00084915759544818,0.0021108793242865
2016-04-01,0.00481698154300073,0.00182449342270188,0.000116738101781597
2016-04-04,-0.00313920083029961,-0.00299153777860881,-0.00250057429325268
2016-04-05,-0.00629152961963308,-0.000746372782137908,0.00249990910099081
2016-04-06,0.00790855652024168,0.00338899392499206,0.000573524860624932
2016-04-07,-0.00762872312876313,-0.00112275968910323,0.00275851935983135
2016-04-08,0.0018523572480572,0.000586086260635415,-0.00025877281773945
2016-04-11,-0.000544824350426101,0.00215875138477891,0.00327659855962542
2016-04-12,0.00707018205615236,0.00370590858988293,0.00125627216627484
2016-04-13,0.00708696411293196,0.0025659876360801,0.000121333720889904
2016-04-14,-0.00159443242215225,-0.00405835354598479,-0.00511980046299876
2016-04-15,0.000106510759003856,0.00192483769257962,0.00294093857869695
2016-04-18,0.00536899951460573,0.00288288239010745,0.00125205248147267
2016-04-19,0.00392306175577681,0.00507636628390311,0.00498232120585885
2016-04-20,-0.000255434240726881,-0.00206825630223831,-0.00327564773216501
2016-04-21,-0.00408865711954618,-0.0021537914151909,-0.00113502651751119
2016-04-22,-0.00139074461222822,-0.00347686153057055,-0.00428178702138289
2016-04-25,-0.00119987864303503,-0.000414862702604045,-9.05768340637921e-05
2016-04-26,0.00137629089011455,0.0012109625399685,0.00079676036298779
2016-04-27,0.00248323587172708,0.00312063381361932,0.00367742240264368
2016-04-28,-0.0050240308526205,0.00105367765382942,0.00433368155471545
2016-04-29,-0.00240978257609235,0.00207399259398742,0.00407212081753819
2016-05-02,0.0057369554258413,0.00241935529842521,0.000228208088619075
2016-05-03,-0.00659620254920816,-0.00343579762048046,-0.000918508633783119
2016-05-04,-0.00489110915138342,-0.00386016017732377,-0.00277709758873098
2016-05-05,1.08904505103922e-06,0.000295503256933809,0.000684955170862799
2016-05-06,0.00360187523399174,0.00351568794732393,0.00288611917304689
2016-05-09,-0.00120280353395247,-0.00424624610134232,-0.00515316899236362
2016-05-10,0.0102025460195842,0.00685555762104961,0.00447843642840278
2016-05-11,-0.00638774989880309,-0.00193742085743726,0.00063514060880132
2016-05-12,-0.000824616659475131,-0.002497152328158,-0.00335453603128808
2016-05-13,-0.00613722983935461,-0.00227176622156827,0.000268335433223932
2016-05-16,0.00760548897335207,0.00421577327749001,0.00173863799946288
2016-05-17,-0.00725779625546859,-0.00414408884042267,-0.00230856761949789
2016-05-18,-0.00230678558046058,-0.00620647791341429,-0.00834229009332175
2016-05-19,-0.00286284446767123,-0.00195982299900666,-0.00121178388590464
2016-05-20,0.00498381121628287,0.00298438592479569,0.00175011776080694
2016-05-23,-0.00130976025862518,-0.00123142710072968,-0.00100527552189181
2016-05-24,0.00847162578078527,0.00173561580211062,-0.00197006051588656
2016-05-25,0.00510759705622524,0.00259513903349895,0.00103374242472926
2016-05-26,0.00019817858954907,6.51071988331254e-05,0.000302665180656403
2016-05-27,0.002424823296512,-0.000387061366961813,-0.00194553665889042
2016-05-31,-0.00102282087450263,0.000296639416860645,0.0010453011004328
2016-06-01,0.00150205162711304,0.000681595351350985,0.000169431914176644
2016-06-02,0.00251248348735589,0.00171569720274628,0.00145616110805489
2016-06-03,0.00131380944947761,0.00776528924845133,0.0111429159234536
2016-06-06,0.00384314287620714,0.00197468993857111,0.000581466671322396
2016-06-07,0.00130953016144163,0.0009319904053334,0.000794661845259148
2016-06-08,0.00420639442068919,0.00562644147336766,0.00589122424712178
2016-06-09,-0.000383633002165798,0.0010895054839467,0.00187042526164244
2016-06-10,-0.00682656090330123,-0.0028504715984185,-0.000226232953692453
2016-06-13,-0.00523288232109904,-0.00151431318323836,0.000693781413247155
2016-06-14,-0.0014943953463608,-0.000785545569001012,-0.000379391043711996
2016-06-15,-6.9551259259427e-05,0.00191721863306066,0.00302335564421119
2016-06-16,0.00144368378968606,-0.000867612020132535,-0.00182935098689036
2016-06-17,-0.00203540582528395,0.000497745119584665,0.00137558961183584
2016-06-20,0.00412550113691757,0.000653512205109398,-0.00157744746760955
2016-06-21,0.000122476334657723,-0.00395152355212035,-0.00581812840271165
2016-06-22,-0.00105706398885091,-0.000195810480504212,0.000452663000656417
2016-06-23,0.0092882387393422,0.00368632568203044,4.01307070695494e-05
2016-06-24,-0.0224413878911417,-0.00223925843419247,0.00946808598789552
2016-06-27,-0.0129237887517737,-0.00544460128839473,-0.000296087979637441
2016-06-28,0.0133377463714894,0.00629007661847525,0.00211959783506205
2016-06-29,0.0136305311344854,0.00853474144552228,0.00472678910094767
2016-06-30,0.0116388549122107,0.0086290555551793,0.00648315535718518
2016-07-01,0.00347853208301122,0.00554554679127521,0.00628865118859968
2016-07-05,-0.00438083275084125,-0.000162263568015188,0.00251150543745392
2016-07-06,0.00540302831035675,0.00451053519514227,0.003630840126906
2016-07-07,-0.00100429833748146,-0.0015805245821956,-0.00184251567331533
2016-07-08,0.0127073058375165,0.00943255430129259,0.00704564867943114
2016-07-11,0.00135164248647792,-0.00191087502925863,-0.00387833443320975
2016-07-12,0.00356366023214767,-0.0019859112358877,-0.00515395778614366
2016-07-13,0.00106645536256573,0.00287510948319874,0.00374965462553214
2016-07-14,0.00327873746218894,-0.000178502402370272,-0.00230587289809769
2016-07-15,-0.00184117904729689,-0.00258990348579161,-0.0030879997299402
2016-07-18,0.00228070534855629,0.00167088559676898,0.00117210845079332
2016-07-19,-0.000411389828654432,0.000496530860956465,0.00116896984310625
2016-07-20,0.00169487989183339,-0.00200775162239686,-0.00386334814285269
2016-07-21,-0.00127542239219485,0.00247767082874322,0.00432976519984204
2016-07-22,0.00276171540424373,0.000176363480629661,-0.00121418787288213
2016-07-25,-0.00294954591339237,-0.00329981577941804,-0.0032252130405606
