"Date","SPY","IEF","GLD"
2015-05-12,-0.00299116802834243,0.00075681600148525,0.0085440080254795
2015-05-13,0.000190702905754625,-0.0013239332780397,0.0179039567839125
2015-05-14,0.0104275297686127,0.00340908440757559,0.00540538169817317
2015-05-15,0.00108370035827399,0.0071719729395392,0.00298684479612121
2015-05-18,0.00310700941773678,-0.00674579571388922,-8.51028361685824e-05
2015-05-19,-0.000328908406283634,-0.00443421555229917,-0.0138699566029487
2015-05-20,-0.000704014631380367,0.00217979655663081,0.00163950679444014
2015-05-21,0.0029124827372955,0.00595601773767607,-0.00335974658422744
2015-05-22,-0.00238903295887805,-0.0022556036996082,-0.00077797532531465
2015-05-26,-0.0107515037403966,0.00621716261491745,-0.0146193324768107
2015-05-27,0.00949211565877328,-0.000561455573116931,-0.000175614711771521
2015-05-28,-0.00112811928518497,0.000936497970449368,0.00114142816853691
2015-05-29,-0.00621282913515198,0.000561336577502569,0.000701647372481906
2015-06-01,0.00203642543047078,-0.00441160814419328,-0.000876410827855278
2015-06-02,-0.000992560564361367,-0.00696323311839186,0.0040350796883597
2015-06-03,0.0026494579190699,-0.00852755780867265,-0.00716407217703918
2015-06-04,-0.00844637508292967,0.00487339531029174,-0.00703980161962126
2015-06-05,-0.00171318005064269,-0.00722712312473006,-0.00531725003184458
2015-06-08,-0.00614943754984287,0.00143609311088255,0.00294014466620474
2015-06-09,-0.000144562110985236,-0.00325126444784085,0.0022208403720152
2015-06-10,0.0119934380608304,-0.00383896032538911,0.00850912149503436
2015-06-11,0.00322365105264311,0.00789939573170706,-0.00457019378314161
2015-06-12,-0.00765514589658656,-0.000573937223303345,-0.000264866490642612
2015-06-15,-0.00428526832342679,0.00239161516473962,0.00441579073722931
2015-06-16,0.00545154840518935,0.00381624750175713,-0.00360506154935414
2015-06-17,0.00161736642178978,0.000570071276482453,0.00467701006639865
2015-06-18,0.0103990451187954,-0.000759507921685332,0.0129117368502834
2015-06-19,-0.00443896885506045,0.0053238340411248,-0.00173427808507853
2015-06-22,0.00512310280106942,-0.00841649350066354,-0.0128561789578132
2015-06-23,0.000707735850062008,-0.00305213686697658,-0.00659978884220513
2015-06-24,-0.00726244146583721,0.00296561185872446,-0.00265748120629816
2015-06-25,-0.00304059518033106,-0.00247928622986493,-0.00133221335255096
2015-06-26,-0.000190671152889843,-0.00478064587793914,0.00106719241001918
2015-06-29,-0.0209702575447597,0.0116250602122223,0.00453093592121401
2015-06-30,0.00209339582802914,-0.00275449713771203,-0.00619082824914918
2015-07-01,0.00801529543792778,-0.00522640109042527,-0.00347067171055893
2015-07-02,-0.000915461051555266,0.0035475942660983,-0.00196464738443303
2015-07-06,-0.00284593622848639,0.00706927130341617,0.00268428253963648
2015-07-07,0.00628846621190271,0.00265604298627453,-0.0116008874771237
2015-07-08,-0.0167771553453508,0.00397433796194102,0.00297936254330433
2015-07-09,0.00180842042749063,-0.0069741620352779,0.00243050032731817
2015-07-10,0.0125920808159654,-0.00692771442588602,0.00116736038708232
2015-07-13,0.0110374450492308,-0.00267577283598464,-0.00448470723455352
2015-07-14,0.00433788851657568,0.00316228972528099,-0.00225245521949513
2015-07-15,-0.000332115863989513,0.00382066634254752,-0.00523744096847911
2015-07-16,0.00802396050382637,-0.000380695643170559,-0.00363109579322385
2015-07-17,0.000848073004961369,9.54413617344496e-05,-0.0101129791248847
2015-07-20,0.000517794270294969,-0.00199954614195796,-0.0271514453401489
2015-07-21,-0.00395155843938833,0.00276622353410105,-0.00312198875295699
2015-07-22,-0.00179443274976443,0.0012361644159653,-0.00540950631077497
2015-07-23,-0.00562995732514804,0.00408488234529214,-0.00448474434176183
2015-07-24,-0.0103721094808117,0.000946522577339071,0.00977663783345561
2015-07-27,-0.00581718642764351,0.003307859791851,-0.00465114258059873
2015-07-28,0.0122828654552125,-0.00282633968098256,0.00152580613944986
2015-07-29,0.00687927425688262,-0.00141712936766569,0.00142831394661735
2015-07-30,0.0002373098965891,0.00113549620513242,-0.00855758811018748
2015-07-31,-0.00151781687901986,0.00585879097286202,0.00632975624205012
2015-08-03,-0.00337334184928817,0.00304828571465121,-0.00791005268885014
2015-08-04,-0.00195424870497152,-0.00515852061319955,0.00201728230116371
2015-08-05,0.0032956589037958,-0.00386656473395142,-0.00364296100385353
2015-08-06,-0.00818796882584538,0.00350261651743855,0.00442604717715067
2015-08-07,-0.0019199172069132,0.00396181569875265,0.00249068050341217
2015-08-10,0.0125993714666923,-0.00413457247769533,0.0102245549854043
2015-08-11,-0.00902330767576121,0.00660512947045788,0.00510784061002512
2015-08-12,0.00119822847295947,-0.000374863199480102,0.0140221892886823
2015-08-13,-0.00124450194975934,-0.00262548119269257,-0.00825985512434335
2015-08-14,0.00364253659683555,-0.00103404345736513,-9.36003759487436e-05
2015-08-17,0.00558649429766245,0.00178778277234315,0.00262048463542852
2015-08-18,-0.00289635574769065,-0.00159660140141249,-0.000186657738996177
2015-08-19,-0.00790554793229903,0.00611568712171784,0.0134441455811813
2015-08-20,-0.0208818500593078,0.00271168112981246,0.017411325071514
2015-08-21,-0.0301020148348295,0.00401047215531425,0.00624768921368024
2015-08-24,-0.0421068162843174,0.00167242750058327,-0.00539906855889483
2015-08-25,-0.0117679550613269,-0.00547201332541591,-0.0123947808949456
2015-08-26,0.0383939900617427,-0.00615393076289739,-0.0136497383948074
2015-08-27,0.024734959444235,-0.000563648759722146,0.000557306482859232
2015-08-28,5.02010469467518e-05,0.000187776394193762,0.0090039316911017
2015-08-31,-0.00807921474114326,-0.00168894188291679,0.00110398114030441
2015-09-01,-0.0298475581516416,0.00449143055807033,0.00349197991622563
2015-09-02,0.0189808832799319,-0.00271838189997065,-0.00531130236143595
2015-09-03,0.000716417430810745,0.00244374413064841,-0.00718105679403103
2015-09-04,-0.0151367742679855,0.00309441442393865,-0.00324553492216706
2015-09-08,0.0251311542598538,-0.00439334826574411,0.000279084378939309
2015-09-09,-0.0133717849973801,0.000375306181003232,-0.0129278221079412
2015-09-10,0.00544200984191656,-0.00225226494620945,0.00235560168161553
2015-09-11,0.00454423437563989,0.00263409023528904,-0.00206799771563182
2015-09-14,-0.0037105959686099,0.000937969944796224,0.000565161610063258
2015-09-15,0.012499717113531,-0.00787385204765989,-0.00301261241900286
2015-09-16,0.00866623085781981,-0.00028348652555954,0.0133144099376659
2015-09-17,-0.00224759245796446,0.00831671183935789,0.0102507327233361
2015-09-18,-0.0163418289347277,0.00468646797577166,0.00737935057042716
2015-09-21,0.00516747583370014,-0.00569057531724526,-0.00622653887809321
2015-09-22,-0.0129795159474529,0.00497209489435235,-0.00681837162160881
2015-09-23,-0.00159847023364434,-0.00112013988547133,0.00398924113112287
2015-09-24,-0.00361610526045997,0.00149570763681783,0.0209757588011628
2015-09-25,-0.000259082698500723,-0.00261301429172123,-0.00615440599441774
2015-09-28,-0.0250970422923679,0.00570770431333067,-0.0126582225712856
2015-09-29,0.000585250885623445,0.00344256443837332,-0.00405824404576516
2015-09-30,0.0186580909681018,0.000185438872748023,-0.0103723162785962
2015-10-01,0.00260922857412904,0.000779686491328979,-0.00121651930259681
2015-10-02,0.014937672110364,0.00482384864693808,0.0211748752530061
2015-10-05,0.0177946362964976,-0.00553853065771726,-0.0020185450501522
2015-10-06,-0.00342644995737595,0.00204143746358176,0.0100211823198166
2015-10-07,0.00819080671030825,-0.00250094794644951,-0.00145643237958371
2015-10-08,0.00902667494553633,-0.00260090334593732,-0.00510480924496493
2015-10-09,0.000596587411697991,0.000558982768435801,0.0158512311399013
2015-10-12,0.000943326958497082,0.00335067278974988,0.00396856499604947
2015-10-13,-0.00630193411549795,0.000927200664039285,0.00494118285707867
2015-10-14,-0.00479403810037393,0.00546788997074654,0.0174324775398003
2015-10-15,0.0153546241019007,-0.00341014463209766,-0.00456898914174286
2015-10-16,0.00454657270894909,-0.000832601337617977,-0.00706155040420131
2015-10-19,0.000491820019066669,-0.000462882067925441,-0.00417816009982686
2015-10-20,-0.00127863923282034,-0.00342660906753744,0.00633821402557566
2015-10-21,-0.00620297819131366,0.00343839108962296,-0.00887075286278249
2015-10-22,0.0168932253188454,0.00101915245383299,-0.000358014090451775
2015-10-23,0.0109621633635029,-0.00564355906824099,-0.0017011588974194
2015-10-26,-0.00245794942641508,0.00260543941035341,-0.000627799953578534
2015-10-27,-0.00193226975591443,0.00250498097617968,0.00224356097384293
2015-10-28,0.0113746888648505,-0.00518381368276188,-0.00805875289594959
2015-10-29,-0.000574488320808086,-0.00614060393028171,-0.00956849223934186
2015-10-30,-0.00430983467574786,0.00196556699636541,-0.00382790889785145
2015-11-02,0.0118313799960679,-0.00287280892183772,-0.00649594413580012
2015-11-03,0.00289921949468619,-0.00262771185264088,-0.0148263471337388
2015-11-04,-0.00303319411899783,-0.00103579122047059,-0.00944103668478291
2015-11-05,-0.000998486385803798,-0.000659137024373813,-0.00311410613620455
2015-11-06,-0.000523333673525972,-0.0067864811359003,-0.0145778201857687
2015-11-09,-0.00933182003561639,-0.00170807558710973,0.0028818737382843
2015-11-10,0.00230712568882008,0.00190100701050278,-0.00210729135524468
2015-11-11,-0.00393150195286429,-0.000474029348408678,-0.0033595553186383
2015-11-12,-0.0139599016160498,0.000569214983790811,0.000192590221644418
2015-11-13,-0.0112283505767422,0.00379489797152366,-0.00279249802395765
2015-11-16,0.0152069565267283,0.00132394582399398,0.00144845045785291
2015-11-17,-0.000729607638724761,-0.000283542400662418,-0.0132099388552315
2015-11-18,0.0158659914481423,-0.000472522364129202,0.000879460333258475
2015-11-19,-0.000862118842589132,0.00217282446201517,0.011031897393843
2015-11-20,0.00364424314947231,-0.00131941658432966,-0.00453844372135181
2015-11-23,-0.00114700032518444,0.00132115974440694,-0.00805116142346707
2015-11-24,0.00133958787043298,0.000942713456611344,0.00664971925455382
2015-11-25,-0.000143477772827194,0.000565295391165233,-0.00466294293325098
2015-11-27,0.00114668551752706,0.00103525924692716,-0.0118094777989937
2015-11-30,-0.00415183317170342,0.000376019062042765,0.00661726586612343
2015-12-01,0.00953559787430458,0.00531846108653622,0.00353218815560874
2015-12-02,-0.0102049365795615,-0.00280931433665543,-0.0155455255853293
2015-12-03,-0.0140029910924757,-0.0105161334824416,0.0106266726475319
2015-12-04,0.0195034997449199,0.00370062576995367,0.0222090650490598
2015-12-07,-0.0060588492240955,0.00321493204317935,-0.0129782591587018
2015-12-08,-0.00671908026340495,0.000565116657068154,0.00165577259158289
2015-12-09,-0.00777999682864472,0.00150670170348133,-0.00194473896698599
2015-12-10,0.00258112068306748,-0.00216285760137147,-0.000876815456207769
2015-12-11,-0.0193813866248467,0.00801151420626023,0.0054607268837561
2015-12-14,0.00505272486780362,-0.00738734197571089,-0.0128018590535482
2015-12-15,0.010497778298884,-0.00254255612162813,-0.00265256184332952
2015-12-16,0.0146321968560952,-0.00264426874051693,0.0121158727108568
2015-12-17,-0.0152384517397814,0.00416660923323331,-0.0218978102189781
2015-12-18,-0.0178146301922435,0.00358315708902079,0.0153233921942986
2015-12-21,0.00824877110964284,0.000469574957668861,0.0108780929085928
2015-12-22,0.00907430375061602,-0.00281757598831323,-0.00523510332078403
2015-12-23,0.0123831722847005,-0.00226015733847473,-0.00292372137192765
2015-12-24,-0.00165018352508361,0.00183411651458409,0.00723297342217388
2015-12-28,-0.00228486526035809,0.000188843826155027,-0.00756920315955967
2015-12-29,0.010671669364489,-0.00528399509734445,-0.000684459735227128
2015-12-30,-0.00708760502996542,0.000379348366241761,-0.00763208221710632
2015-12-31,-0.0100036985798612,0.00113761354688258,0.000394408560936421
2016-01-04,-0.0139791417101297,0.00426222875866267,0.0140942274598723
2016-01-05,0.00169131813969869,-0.000282851843729559,0.00281855299104206
2016-01-06,-0.012614023660711,0.0060374537874921,0.0144407623508629
2016-01-07,-0.0239918519883193,0.00215654802132637,0.0141397093992988
2016-01-08,-0.0109765447258345,0.00252583882867885,-0.00442770809182158
2016-01-11,0.000990026924970966,-0.00317319463973231,-0.00889479976051777
2016-01-12,0.00806856219897822,0.00449426618330073,-0.00506013738883537
2016-01-13,-0.0249408734316233,0.0039149556473399,0.0048939846532059
2016-01-14,0.0164169501312672,-0.00204300890770115,-0.0162338097576427
2016-01-15,-0.0214661434580903,0.00465147017459544,0.0102893149148666
2016-01-19,0.00133110841113204,-0.00129619973348616,-0.000960784707549456
2016-01-20,-0.0128152380177127,0.00491395886333224,0.0133679490745593
2016-01-21,0.00560206439135524,-0.00249114833687458,0.00113879770390235
2016-01-22,0.0205151779961554,-0.00221993360232331,-0.00464496988996799
2016-01-25,-0.0151163507975075,0.00333735362491994,0.0102857317243332
2016-01-26,0.01364313812381,0.000738623770931479,0.0114064768437605
2016-01-27,-0.010883611597045,0.000739322810877407,0.00372822744399004
2016-01-28,0.00520943986430589,0.00129168240011879,-0.0106788141870895
2016-01-29,0.0243773728278802,0.00534445381321036,0.00384828260927161
2016-02-01,-0.000361485125156213,-0.00230448001784145,0.0102852373530065
2016-02-02,-0.0180221543075088,0.00708432699424111,0.000370136834830337
2016-02-03,0.00599504515674432,-0.00109629136379508,0.0107318318198737
2016-02-04,0.00156841561994292,0.00237728954535821,0.0120823770693272
2016-02-05,-0.0190503406998402,0.00127702284873865,0.0158270779129062
2016-02-08,-0.0134609994665316,0.00747142930583022,0.0134437512494097
2016-02-09,5.38410685615442e-05,0.000182027710458721,-0.00219625754175989
2016-02-10,-0.000862968422501664,0.0029832684054194,0.00774781862327267
2016-02-11,-0.0130078374425157,0.00459768242421466,0.0401886992042184
2016-02-12,0.020617002548285,-0.00762816542772415,-0.00587936303205039
2016-02-16,0.016878317917868,-0.00298388887753998,-0.030331226332995
2016-02-17,0.0163343871596475,-0.00244890002629472,0.00618634429411147
2016-02-18,-0.00409558038972901,0.0046375024186438,0.0243331960244897
2016-02-19,-0.000468965480945993,0,-0.00600219020185
2016-02-22,0.0144794974393143,-0.000995787021450978,-0.0177751652894854
2016-02-23,-0.0126297471381251,0.00199277550306309,0.0149796812618672
2016-02-24,0.00457572292967545,0,0.00332707204903282
2016-02-25,0.0121123057662731,0.00298378325014315,0.00263580951436304
2016-02-26,-0.00230170175997757,-0.00486786384988369,-0.00686904317478454
2016-02-29,-0.00784250764809014,0.00163012327099832,0.0130646295903165
2016-03-01,0.0235068158359311,-0.00781589088003842,-0.00733313175200434
2016-03-02,0.00449238402442909,-0.0017348250556718,0.00772695667868639
2016-03-03,0.00391982186669204,0.00118939479709979,0.0172733657439046
2016-03-04,0.00325344777449899,-0.00337915607356554,-0.00157377980720552
2016-03-07,0.000798474710643537,-0.0020165301643037,0.00497758809991611
2016-03-08,-0.0109180010985225,0.00578533185123931,-0.00462273040626127
2016-03-09,0.00493959492155183,-0.00392604148584064,-0.00829324916913754
2016-03-10,0.000802589146792654,-0.00357492680971683,0.016056181130166
2016-03-11,0.0161368916649798,-0.002851149226889,-0.0172016159497201
2016-03-14,-0.00128237740287607,0.00073800136833535,-0.0128967495879549
2016-03-15,-0.00162939017997965,-0.000184386400281622,0.000763521980096105
2016-03-16,0.00578722565260104,0.00525562756564657,0.0222956703444412
2016-03-17,0.00634405674271599,0.0011002972096521,-0.00381457084702186
2016-03-18,0.00392948609933708,0.00174100656542087,-0.00274697585286598
2016-03-21,0.00141885342126313,-0.00283515842231119,-0.00701171908085918
2016-03-22,-0.000537129740484144,-0.0021100107063079,0.00294215262957831
2016-03-23,-0.00659950853565539,0.00459619172685422,-0.0226300980931293
2016-03-24,-0.000443149347691518,-0.00100695569552955,-0.00240115579994382
2016-03-28,0.000590744594614279,0.00146532407703237,0.00232095451574144
2016-03-29,0.00925024149141884,0.00676731742045344,0.0185249030049379
2016-03-30,0.00438751563592699,-0.00136249985069903,-0.0139778008778142
2016-03-31,-0.00242674456100989,0.00363866841445715,0.00461145108935535
2016-04-01,0.00681197362319996,-0.000290619185006724,-0.00603535437058567
2016-04-04,-0.00323764286476014,0.00117978181649847,-0.00667064720141342
2016-04-05,-0.00998830084462987,0.00399066186167341,0.0130004486990347
2016-04-06,0.0109215982504081,-0.00216788374243104,-0.00611933705841694
2016-04-07,-0.0119660320885364,0.00516021360194308,0.0142808118187168
2016-04-08,0.00269653790633839,-0.00153114958600431,-0.00151758118413081
2016-04-11,-0.00234720817389611,-0.000180655542781127,0.013510077429689
2016-04-12,0.00931303103366532,-0.00396908831485077,0.000166660607051838
2016-04-13,0.0101009484308332,0.000724330868437484,-0.0106622771857835
2016-04-14,4.81816604027685e-05,-0.00235321709696179,-0.0139765604077829
2016-04-15,-0.00110570719671332,0.00299421188587412,0.006916553277871
2016-04-18,0.00702641093093792,-0.000994831073748981,-0.00152646122769706
2016-04-19,0.00315419207035927,-0.001630607137171,0.0156276881320649
2016-04-20,0.000953113800280736,-0.00507806029394819,-0.00510119251556651
2016-04-21,-0.00537856758911637,-0.00164047096017028,0.00378244047763943
2016-04-22,0,-0.0010955318469823,-0.0128119142752999
2016-04-25,-0.00172322260332236,-0.00109708371935646,0.002884078115585
2016-04-26,0.00148650979021192,-0.00210441747910828,0.00397524805855842
2016-04-27,0.00205830391046558,0.00550152999440168,0.00286439743914446
2016-04-28,-0.00907583652358712,0.00346517413044012,0.0189012095320518
2016-04-29,-0.0053989660228122,-0.000363601020903714,0.0194575034424778
2016-05-02,0.0079486888441187,-0.0029041161625557,-0.00331584033198085
2016-05-03,-0.00870313916835996,0.00593506760285445,-0.00227197974805637
2016-05-04,-0.00557840846742319,0.00181572083830583,-0.00609954461275453
2016-05-05,-0.000195187096204141,0.00271795133680985,-0.00114556411666633
2016-05-06,0.00365933342510361,-0.0023490633621075,0.00909314830119601
2016-05-09,0.000826158177640757,0.00190173782539382,-0.0205390385860446
2016-05-10,0.0124338716186072,-0.000180712312745968,0.00273519955973001
2016-05-11,-0.00935463592638031,0.00153654859811936,0.00942303982489223
2016-05-12,0.000290407119646785,-0.00270831101604441,-0.00786111253588118
2016-05-13,-0.0087142055845455,0.00380193223742209,0.00453941404539582
2016-05-16,0.00986529943726011,-0.003607001023471,0.000739495258910816
2016-05-17,-0.00933360119883253,-0.00135741370640452,0.00344826074237892
2016-05-18,0.000293009308175218,-0.00806613804772038,-0.0173457922222872
2016-05-19,-0.00346485878011427,0.00100546078869068,-0.00191503522448877
2016-05-20,0.00631676141060766,0.000638830742344165,-0.00133480986437673
2016-05-23,-0.00136198236388885,0.000638422898171509,-0.00284016657331254
2016-05-24,0.0129622990999017,-0.00164109748448793,-0.017341037506873
2016-05-25,0.00678256907137609,-0.000456536940566576,-0.0027280450681898
2016-05-26,0.000286892850026366,0.00310604397064562,-0.00341940087536585
2016-05-27,0.0042994130721612,-0.00191239096887885,-0.0082346806432908
2016-05-31,-0.00190246106874481,0.00118595479576578,0.00380552500916642
2016-06-01,0.00204902247762107,-0.00033775764158217,-0.00103390590825603
2016-06-02,0.00304367434376229,0.00310426767888039,-0.00232882755541985
2016-06-03,-0.00298717708317153,0.00928415700360596,0.0277513541565424
2016-06-06,0.00508877816796449,-0.00261527804573591,0.000336481464091376
2016-06-07,0.00156122333218045,0.00144640358513204,-0.000840888628159342
2016-06-08,0.00325969638557022,0.00117403394751658,0.0148123391748136
2016-06-09,-0.0013657253262408,0.00153301083034152,0.0055564617579269
2016-06-10,-0.00947728710655638,0.00351146832442839,0.00404121949501035
2016-06-13,-0.00771192841300616,0.00197378709231333,0.00739281700074557
2016-06-14,-0.00196696186460066,-0.000268249202909798,0.00105999065610707
2016-06-15,-0.00139406452080615,0.00304473928296556,0.00741226429088937
2016-06-16,0.00298454766289846,0.00107147736138224,-0.0105110207677093
2016-06-17,-0.00372417312186302,-0.0033895646822466,0.0128288914043113
2016-06-20,0.00644016042478968,-0.00429613986303923,-0.00597013216610254
2016-06-21,0.00283847625917644,-0.00224757262414299,-0.0192354741026913
2016-06-22,-0.00163123299441537,0.0019826567893686,0.000496567277445292
2016-06-23,0.0130228474442167,-0.00476605878101966,-0.00653433337929199
2016-06-24,-0.0359094741957745,0.0138235385019414,0.0490383761528377
2016-06-27,-0.0179099137273597,0.00864459448228327,0.0053968278188572
2016-06-28,0.0180361928734989,-0.000176362450585721,-0.0107357168225111
2016-06-29,0.0170277242604608,-0.00406583355540824,0.00414935081657575
2016-06-30,0.0136453878168983,0.00221905036039516,0.00500639622652543
2016-07-01,0.0021005222775019,0.00264151722319994,0.0153396253868971
2016-07-05,-0.00719321220605862,0.00548258057254558,0.00825478956751091
2016-07-06,0.00599802372049973,0.000176050088851909,0.00587004325071772
2016-07-07,-0.000620147507672031,-0.00131930426982219,-0.00376249904361614
2016-07-08,0.0148904735283324,0.00193725576379755,0.006012014384708
2016-07-11,0.00352665416363562,-0.00527288149008709,-0.00942392695421868
2016-07-12,0.00726337454417125,-0.00591851939827048,-0.0165518746336228
2016-07-13,-0.00013931405118961,0.00257729030336762,0.00920177573180658
2016-07-14,0.00558356403856175,-0.00416600803684841,-0.00771512964975618
2016-07-15,-0.00134202942163375,-0.00382724373480403,-0.00384831136509489
2016-07-18,0.00268725184974783,-0.000267787104051065,0.00157682579163132
2016-07-19,-0.00101667028839503,0.00268131723439979,0.00133814678621613
2016-07-20,0.00416330090132022,-0.00205055925580389,-0.014307049036424
2016-07-21,-0.0037774845394869,0.00223314843504108,0.0152325039589056
2016-07-22,0.00448528335331977,-0.000802390436417943,-0.00746272234770295
2016-07-25,-0.00271603266937526,-0.00080243906071531,-0.00696475871820634
2016-07-26,0.000461588451465378,0.000624819223173922,0.0042241075487417
2016-07-27,-0.00106132023951466,0.0042818844411272,0.016111101422992
